,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,YearBuilt,CouncilArea,Regionname,Lattitude,Longtitude,Landsize
6657,Yarraville,4,h,1785000.0,7.0,3013.0,4.0,2.0,2.0,,Maribyrnong,Western Metropolitan,-37.8104,144.8867,640.0
6658,Yarraville,2,u,330000.0,7.0,3013.0,2.0,1.0,1.0,1970.0,Maribyrnong,Western Metropolitan,-37.8133,144.8865,0.0
6659,Yarraville,3,h,1930000.0,7.0,3013.0,3.0,1.0,4.0,1920.0,Maribyrnong,Western Metropolitan,-37.8153,144.8796,902.0
6660,Yarraville,3,h,1035000.0,7.0,3013.0,3.0,1.0,2.0,,Maribyrnong,Western Metropolitan,-37.8143,144.8865,289.0
6661,Yarraville,1,u,510000.0,7.0,3013.0,1.0,1.0,2.0,2004.0,Maribyrnong,Western Metropolitan,-37.8173,144.894,0.0
6662,Yarraville,2,u,381000.0,7.0,3013.0,2.0,1.0,1.0,1960.0,Maribyrnong,Western Metropolitan,-37.8128,144.8953,0.0
6663,Yarraville,3,t,1040000.0,7.0,3013.0,2.0,2.0,0.0,2016.0,Maribyrnong,Western Metropolitan,-37.8164,144.8869,352.0
6664,Yarraville,3,h,1419000.0,7.0,3013.0,3.0,1.0,2.0,1920.0,Maribyrnong,Western Metropolitan,-37.8148,144.8884,270.0
6665,Yarraville,3,h,1050000.0,7.0,3013.0,3.0,1.0,2.0,1940.0,Maribyrnong,Western Metropolitan,-37.8201,144.872,442.0
6666,Yarraville,1,h,470000.0,7.0,3013.0,1.0,1.0,2.0,2004.0,Maribyrnong,Western Metropolitan,-37.8173,144.894,0.0
6667,Yarraville,3,h,850000.0,7.0,3013.0,3.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.8193,144.8753,444.0
6668,Yarraville,2,u,501344.0,7.0,3013.0,2.0,1.0,1.0,1950.0,Maribyrnong,Western Metropolitan,-37.8106,144.8957,0.0
6669,Yarraville,3,h,796000.0,7.0,3013.0,3.0,1.0,1.0,1960.0,Maribyrnong,Western Metropolitan,-37.8151,144.8638,464.0
6670,Yarraville,3,h,1217500.0,7.0,3013.0,3.0,3.0,1.0,2016.0,Maribyrnong,Western Metropolitan,-37.8188,144.8884,217.0
6671,Yarraville,2,h,610000.0,7.0,3013.0,2.0,0.0,0.0,,Maribyrnong,Western Metropolitan,-37.815,144.8827,94.0
6672,Yarraville,3,h,1055000.0,7.0,3013.0,3.0,1.0,3.0,1940.0,Maribyrnong,Western Metropolitan,-37.8134,144.8745,670.0
6673,Yarraville,3,t,620000.0,7.0,3013.0,3.0,3.0,1.0,2014.0,Maribyrnong,Western Metropolitan,-37.8194,144.8826,0.0
6674,Yarraville,4,h,660000.0,7.0,3013.0,4.0,1.0,2.0,1910.0,Maribyrnong,Western Metropolitan,-37.8212,144.8887,360.0
6675,Yarraville,3,h,681000.0,7.0,3013.0,2.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.8183,144.8666,446.0
6676,Yarraville,1,u,345000.0,7.0,3013.0,1.0,1.0,1.0,1970.0,Maribyrnong,Western Metropolitan,-37.8111,144.887,0.0
6677,Yarraville,3,h,950000.0,7.0,3013.0,3.0,1.0,2.0,1880.0,Maribyrnong,Western Metropolitan,-37.8202,144.8896,240.0
6678,Yarraville,3,h,955000.0,7.0,3013.0,3.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.8196,144.8839,202.0
6679,Yarraville,2,h,822000.0,7.0,3013.0,2.0,1.0,3.0,,Maribyrnong,Western Metropolitan,-37.8152,144.8703,539.0
6680,Yarraville,2,h,760000.0,7.0,3013.0,3.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.824,144.8805,472.0
6681,Yarraville,4,h,1200000.0,7.0,3013.0,4.0,2.0,2.0,1900.0,Maribyrnong,Western Metropolitan,-37.8197,144.8969,417.0
6682,Yarraville,3,h,1005000.0,7.0,3013.0,3.0,1.0,1.0,1960.0,Maribyrnong,Western Metropolitan,-37.8177,144.8711,438.0
6683,Yarraville,3,h,600000.0,7.0,3013.0,4.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.8222,144.8956,0.0
6684,Yarraville,1,u,381000.0,7.0,3013.0,1.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.8184,144.8904,0.0
6685,Yarraville,4,h,1150000.0,7.0,3013.0,4.0,2.0,2.0,,Maribyrnong,Western Metropolitan,-37.815,144.8968,482.0
6686,Yarraville,3,h,1020000.0,7.0,3013.0,3.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.8157,144.8925,248.0
6687,Yarraville,3,h,1250000.0,7.0,3013.0,3.0,2.0,1.0,,Maribyrnong,Western Metropolitan,-37.8099,144.8859,249.0
6688,Yarraville,4,h,1340000.0,7.0,3013.0,4.0,2.0,0.0,1900.0,Maribyrnong,Western Metropolitan,-37.8108,144.888,297.0
6689,Yarraville,3,h,865000.0,7.0,3013.0,3.0,1.0,1.0,1930.0,Maribyrnong,Western Metropolitan,-37.8159,144.8795,189.0
6690,Yarraville,3,h,781500.0,7.0,3013.0,2.0,1.0,2.0,1950.0,Maribyrnong,Western Metropolitan,-37.8224,144.8818,341.0
6691,Yarraville,4,h,1401000.0,7.0,3013.0,4.0,1.0,1.0,1910.0,Maribyrnong,Western Metropolitan,-37.8102,144.8885,306.0
6692,Yarraville,2,h,630000.0,7.0,3013.0,2.0,2.0,2.0,2000.0,Maribyrnong,Western Metropolitan,-37.8225,144.8814,168.0
6693,Yarraville,5,h,1137500.0,7.0,3013.0,2.0,3.0,4.0,1950.0,Maribyrnong,Western Metropolitan,-37.8146,144.8692,446.0
6694,Yarraville,4,h,925000.0,7.0,3013.0,4.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.8202,144.88299999999995,288.0
6695,Yarraville,3,h,745000.0,7.0,3013.0,2.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.8195,144.8973,325.0
6696,Yarraville,4,h,1158000.0,7.0,3013.0,4.0,1.0,3.0,1910.0,Maribyrnong,Western Metropolitan,-37.8117,144.8873,411.0
6697,Yarraville,3,h,867000.0,7.0,3013.0,3.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.8198,144.8904,195.0
6698,Yarraville,3,h,955000.0,7.0,3013.0,3.0,2.0,2.0,2006.0,Maribyrnong,Western Metropolitan,-37.8127,144.8965,206.0
6699,Yarraville,3,h,1081000.0,7.0,3013.0,3.0,1.0,1.0,1940.0,Maribyrnong,Western Metropolitan,-37.8171,144.8753,448.0
6700,Yarraville,3,h,725000.0,7.0,3013.0,3.0,1.0,5.0,1940.0,Maribyrnong,Western Metropolitan,-37.8119,144.868,558.0
6701,Yarraville,2,h,767000.0,7.0,3013.0,2.0,1.0,0.0,1920.0,Maribyrnong,Western Metropolitan,-37.8179,144.8908,128.0
6702,Yarraville,2,h,951000.0,7.0,3013.0,2.0,1.0,3.0,,Maribyrnong,Western Metropolitan,-37.8214,144.8796,486.0
6703,Yarraville,4,h,1028000.0,7.0,3013.0,4.0,2.0,2.0,,Maribyrnong,Western Metropolitan,-37.8186,144.8764,431.0
6704,Yarraville,2,h,740000.0,7.0,3013.0,2.0,1.0,0.0,,Maribyrnong,Western Metropolitan,-37.8209,144.8896,261.0
6705,Yarraville,3,h,1450000.0,7.0,3013.0,3.0,2.0,2.0,2016.0,Maribyrnong,Western Metropolitan,-37.811,144.8844,542.0
6706,Yarraville,3,h,1430000.0,7.0,3013.0,3.0,3.0,2.0,1940.0,Maribyrnong,Western Metropolitan,-37.816,144.8936,386.0
6707,Yarraville,3,h,1275000.0,7.0,3013.0,3.0,1.0,2.0,1910.0,Maribyrnong,Western Metropolitan,-37.8172,144.8919,229.0
6708,Yarraville,4,h,1606000.0,7.0,3013.0,4.0,2.0,3.0,1890.0,Maribyrnong,Western Metropolitan,-37.8177,144.8839,455.0
6709,Yarraville,4,h,970000.0,7.0,3013.0,3.0,1.0,2.0,1960.0,Maribyrnong,Western Metropolitan,-37.8172,144.8676,664.0
6710,Yarraville,2,h,780000.0,7.0,3013.0,2.0,1.0,1.0,1950.0,Maribyrnong,Western Metropolitan,-37.8223,144.8779,435.0
6711,Yarraville,3,h,670000.0,7.0,3013.0,3.0,1.0,1.0,1950.0,Maribyrnong,Western Metropolitan,-37.8137,144.8636,463.0
6712,Yarraville,3,h,908000.0,7.0,3013.0,3.0,2.0,0.0,1900.0,Maribyrnong,Western Metropolitan,-37.8191,144.8909,105.0
6713,Yarraville,3,h,1380000.0,7.0,3013.0,3.0,2.0,2.0,1910.0,Maribyrnong,Western Metropolitan,-37.815,144.8928,235.0
6714,Yarraville,3,h,966000.0,7.0,3013.0,3.0,2.0,2.0,1970.0,Maribyrnong,Western Metropolitan,-37.823,144.8768,456.0
6715,Yarraville,2,u,480500.0,7.0,3013.0,2.0,1.0,1.0,1970.0,Maribyrnong,Western Metropolitan,-37.8182,144.8846,0.0
6716,Yarraville,4,h,1520000.0,7.0,3013.0,4.0,2.0,0.0,1910.0,Maribyrnong,Western Metropolitan,-37.8123,144.8888,261.0
6717,Yarraville,3,h,845000.0,7.0,3013.0,3.0,1.0,2.0,,Maribyrnong,Western Metropolitan,-37.8234,144.8742,494.0
6718,Yarraville,5,h,1287000.0,7.0,3013.0,5.0,2.0,2.0,1930.0,Maribyrnong,Western Metropolitan,-37.8131,144.8778,488.0
6719,Yarraville,3,h,980000.0,7.0,3013.0,3.0,1.0,2.0,,Maribyrnong,Western Metropolitan,-37.8185,144.8812,463.0
6720,Yarraville,3,t,800000.0,7.0,3013.0,3.0,2.0,1.0,2007.0,Maribyrnong,Western Metropolitan,-37.8122,144.8965,169.0
6721,Yarraville,3,h,1460000.0,7.0,3013.0,3.0,1.0,2.0,1900.0,Maribyrnong,Western Metropolitan,-37.8172,144.8924,463.0
6722,Yarraville,3,h,840000.0,7.0,3013.0,4.0,1.0,1.0,1970.0,Maribyrnong,Western Metropolitan,-37.822,144.8904,470.0
6723,Yarraville,3,h,900500.0,7.0,3013.0,2.0,1.0,1.0,1970.0,Maribyrnong,Western Metropolitan,-37.8145,144.8804,208.0
6724,Yarraville,2,h,850000.0,7.0,3013.0,2.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.8196,144.8836,201.0
6725,Yarraville,3,h,940000.0,7.0,3013.0,3.0,2.0,2.0,2007.0,Maribyrnong,Western Metropolitan,-37.8124,144.8957,171.0
6726,Aberfeldie,1,u,380000.0,9.1,3040.0,1.0,1.0,1.0,1990.0,Moonee Valley,Western Metropolitan,-37.7561,144.9028,0.0
6727,Aberfeldie,4,h,1646000.0,9.1,3040.0,4.0,3.0,2.0,1950.0,Moonee Valley,Western Metropolitan,-37.7606,144.8909,757.0
6728,Aberfeldie,2,u,442000.0,9.1,3040.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7589,144.89700000000005,0.0
6729,Aberfeldie,2,u,470000.0,9.1,3040.0,2.0,1.0,1.0,2000.0,Moonee Valley,Western Metropolitan,-37.7557,144.9037,976.0
6730,Aberfeldie,3,h,760000.0,9.1,3040.0,3.0,1.0,1.0,1940.0,Moonee Valley,Western Metropolitan,-37.757,144.89600000000004,321.0
6731,Aberfeldie,4,h,1346000.0,9.1,3040.0,2.0,2.0,2.0,1995.0,Moonee Valley,Western Metropolitan,-37.7614,144.8925,559.0
6732,Aberfeldie,2,h,1300000.0,9.1,3040.0,3.0,1.0,5.0,,Moonee Valley,Western Metropolitan,-37.7617,144.8987,528.0
6733,Aberfeldie,3,t,935000.0,9.1,3040.0,3.0,2.0,2.0,2005.0,Moonee Valley,Western Metropolitan,-37.7591,144.8923,217.0
6735,Aberfeldie,3,u,1160000.0,9.1,3040.0,3.0,2.0,1.0,2007.0,Moonee Valley,Western Metropolitan,-37.7642,144.895,309.0
6736,Aberfeldie,4,h,1150000.0,9.1,3040.0,4.0,2.0,2.0,2010.0,Moonee Valley,Western Metropolitan,-37.7614,144.8953,578.0
6737,Aberfeldie,1,h,1720000.0,9.1,3040.0,3.0,2.0,1.0,1965.0,Moonee Valley,Western Metropolitan,-37.7632,144.898,676.0
6738,Aberfeldie,2,h,1705000.0,9.1,3040.0,2.0,1.0,2.0,1980.0,Moonee Valley,Western Metropolitan,-37.7587,144.9015,809.0
6739,Aberfeldie,3,h,1190000.0,9.1,3040.0,3.0,1.0,1.0,1950.0,Moonee Valley,Western Metropolitan,-37.7626,144.8954,465.0
6740,Aberfeldie,2,u,380000.0,9.1,3040.0,2.0,1.0,1.0,1970.0,Moonee Valley,Western Metropolitan,-37.7557,144.8966,622.0
6741,Aberfeldie,2,h,840000.0,9.1,3040.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7604,144.9062,373.0
6742,Aberfeldie,5,h,1740000.0,9.1,3040.0,3.0,3.0,2.0,1925.0,Moonee Valley,Western Metropolitan,-37.759,144.9015,839.0
6743,Aberfeldie,3,h,1860000.0,9.1,3040.0,3.0,2.0,2.0,,Moonee Valley,Western Metropolitan,-37.7603,144.8921,311.0
6744,Aberfeldie,3,h,1195000.0,9.1,3040.0,3.0,2.0,2.0,,Moonee Valley,Western Metropolitan,-37.7559,144.8991,496.0
6745,Aberfeldie,4,h,1200000.0,9.1,3040.0,4.0,2.0,2.0,2010.0,Moonee Valley,Western Metropolitan,-37.7614,144.8953,578.0
6746,Aberfeldie,3,u,726000.0,9.1,3040.0,3.0,1.0,1.0,1996.0,Moonee Valley,Western Metropolitan,-37.7606,144.8973,229.0
6747,Aberfeldie,4,h,1325000.0,9.1,3040.0,4.0,2.0,2.0,,Moonee Valley,Western Metropolitan,-37.7617,144.8956,674.0
6748,Aberfeldie,3,t,1300000.0,9.1,3040.0,3.0,3.0,1.0,2016.0,Moonee Valley,Western Metropolitan,-37.7584,144.8968,593.0
6749,Aberfeldie,2,u,373000.0,9.1,3040.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.7553,144.8996,0.0
6750,Aberfeldie,2,h,670000.0,9.1,3040.0,2.0,1.0,2.0,1990.0,Moonee Valley,Western Metropolitan,-37.76,144.9002,0.0
6751,Aberfeldie,5,h,2400000.0,9.1,3040.0,3.0,2.0,2.0,,Moonee Valley,Western Metropolitan,-37.7548,144.8915,1315.0
6752,Aberfeldie,4,h,1350000.0,9.1,3040.0,3.0,2.0,2.0,1960.0,Moonee Valley,Western Metropolitan,-37.7609,144.8905,1076.0
6753,Bellfield,3,h,773000.0,9.5,3081.0,3.0,1.0,2.0,1955.0,Banyule,Eastern Metropolitan,-37.752,145.0367,626.0
6754,Bellfield,3,h,885000.0,9.5,3081.0,3.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.7509,145.0423,666.0
6755,Bellfield,3,h,770000.0,9.5,3081.0,3.0,1.0,4.0,1960.0,Banyule,Eastern Metropolitan,-37.7529,145.0406,762.0
6756,Bellfield,2,h,855000.0,9.5,3081.0,2.0,1.0,0.0,,Banyule,Eastern Metropolitan,-37.7534,145.0454,693.0
6757,Bellfield,3,h,645000.0,9.5,3081.0,3.0,1.0,2.0,1950.0,Banyule,Eastern Metropolitan,-37.7506,145.043,631.0
6758,Bellfield,3,h,720000.0,9.5,3081.0,3.0,2.0,1.0,2012.0,Banyule,Eastern Metropolitan,-37.7527,145.0392,231.0
6759,Bellfield,3,h,625000.0,9.5,3081.0,3.0,1.0,2.0,1950.0,Banyule,Eastern Metropolitan,-37.7504,145.0335,609.0
6760,Bellfield,3,u,828000.0,9.5,3081.0,3.0,1.0,0.0,,Banyule,Eastern Metropolitan,-37.7518,145.0457,641.0
6761,Bellfield,3,u,676000.0,9.5,3081.0,3.0,1.0,0.0,,Banyule,Eastern Metropolitan,-37.7516,145.0457,605.0
6762,Brunswick East,3,h,1310000.0,4.5,3057.0,3.0,1.0,2.0,1950.0,Moreland,Northern Metropolitan,-37.7638,144.9804,456.0
6763,Brunswick East,4,h,856000.0,4.5,3057.0,4.0,2.0,2.0,1997.0,Moreland,Northern Metropolitan,-37.7601,144.9805,136.0
6764,Brunswick East,2,h,580000.0,4.5,3057.0,2.0,1.0,1.0,1975.0,Moreland,Northern Metropolitan,-37.7668,144.9765,0.0
6765,Brunswick East,2,u,675000.0,4.5,3057.0,2.0,2.0,1.0,,Moreland,Northern Metropolitan,-37.7753,144.9725,0.0
6766,Brunswick East,3,h,1350000.0,4.5,3057.0,3.0,1.0,2.0,,Moreland,Northern Metropolitan,-37.7663,144.9795,407.0
6767,Brunswick East,3,t,940000.0,4.5,3057.0,3.0,1.0,2.0,1995.0,Moreland,Northern Metropolitan,-37.7643,144.9808,213.0
6768,Brunswick East,3,h,930000.0,4.5,3057.0,3.0,2.0,2.0,,Moreland,Northern Metropolitan,-37.7658,144.9823,138.0
6769,Brunswick East,3,h,1495000.0,4.5,3057.0,3.0,1.0,1.0,1920.0,Moreland,Northern Metropolitan,-37.7762,144.9755,259.0
6770,Brunswick East,4,h,1550000.0,4.5,3057.0,4.0,2.0,2.0,1940.0,Moreland,Northern Metropolitan,-37.7735,144.9833,470.0
6771,Brunswick East,4,h,1815000.0,4.5,3057.0,4.0,1.0,1.0,1890.0,Moreland,Northern Metropolitan,-37.7776,144.9727,233.0
6772,Brunswick East,4,h,1625000.0,4.5,3057.0,4.0,2.0,2.0,1890.0,Moreland,Northern Metropolitan,-37.7749,144.9762,822.0
6773,Brunswick East,3,t,899000.0,4.5,3057.0,3.0,2.0,1.0,2007.0,Moreland,Northern Metropolitan,-37.7667,144.9821,116.0
6774,Brunswick East,2,u,435000.0,4.5,3057.0,2.0,1.0,1.0,2012.0,Moreland,Northern Metropolitan,-37.7717,144.9719,197.0
6775,Brunswick East,2,u,570000.0,4.5,3057.0,2.0,2.0,1.0,,Moreland,Northern Metropolitan,-37.7656,144.9726,0.0
6776,Brunswick East,4,h,1900000.0,4.5,3057.0,4.0,2.0,1.0,,Moreland,Northern Metropolitan,-37.7776,144.9726,227.0
6777,Brunswick East,2,h,1080000.0,4.5,3057.0,2.0,1.0,0.0,1890.0,Moreland,Northern Metropolitan,-37.7765,144.9751,193.0
6778,Brunswick East,4,h,1280000.0,4.5,3057.0,4.0,2.0,0.0,,Moreland,Northern Metropolitan,-37.7772,144.9723,161.0
6779,Brunswick East,2,u,656000.0,4.5,3057.0,2.0,1.0,1.0,1960.0,Moreland,Northern Metropolitan,-37.7786,144.9753,0.0
6780,Brunswick East,2,u,570000.0,4.5,3057.0,2.0,1.0,2.0,2012.0,Moreland,Northern Metropolitan,-37.7769,144.9706,1188.0
6781,Brunswick East,4,h,1290000.0,4.5,3057.0,4.0,2.0,2.0,,Moreland,Northern Metropolitan,-37.7724,144.9829,468.0
6782,Brunswick East,3,h,1170000.0,4.5,3057.0,3.0,2.0,0.0,1998.0,Moreland,Northern Metropolitan,-37.7755,144.9744,185.0
6783,Brunswick East,1,u,370000.0,4.5,3057.0,1.0,1.0,1.0,,Moreland,Northern Metropolitan,-37.765,144.9731,0.0
6784,Brunswick East,2,u,510000.0,4.5,3057.0,2.0,1.0,1.0,,Moreland,Northern Metropolitan,-37.7671,144.9746,0.0
6785,Brunswick East,3,h,1574000.0,4.5,3057.0,3.0,3.0,2.0,2007.0,Moreland,Northern Metropolitan,-37.7664,144.9797,336.0
6786,Brunswick East,2,u,665000.0,4.5,3057.0,2.0,1.0,1.0,1940.0,Moreland,Northern Metropolitan,-37.7786,144.9753,0.0
6787,Brunswick East,2,u,590000.0,4.5,3057.0,2.0,2.0,1.0,2014.0,Moreland,Northern Metropolitan,-37.7753,144.9725,0.0
6788,Brunswick East,2,h,1024000.0,4.5,3057.0,2.0,1.0,1.0,,Moreland,Northern Metropolitan,-37.7721,144.9724,148.0
6789,Brunswick East,3,h,1125000.0,4.5,3057.0,3.0,1.0,2.0,,Moreland,Northern Metropolitan,-37.7727,144.9736,369.0
6790,Brunswick East,2,u,390000.0,4.5,3057.0,2.0,1.0,1.0,1970.0,Moreland,Northern Metropolitan,-37.7689,144.97799999999995,0.0
6791,Brunswick East,3,t,800000.0,4.5,3057.0,3.0,3.0,2.0,,Moreland,Northern Metropolitan,-37.7788,144.9776,0.0
6792,Brunswick East,3,h,1679000.0,4.5,3057.0,3.0,2.0,0.0,1920.0,Moreland,Northern Metropolitan,-37.7776,144.9751,326.0
6793,Brunswick East,3,t,1050000.0,4.5,3057.0,3.0,3.0,2.0,1998.0,Moreland,Northern Metropolitan,-37.7739,144.975,87.0
6794,Brunswick East,2,h,957000.0,4.5,3057.0,2.0,1.0,1.0,,Moreland,Northern Metropolitan,-37.7722,144.9751,148.0
6795,Brunswick East,3,h,825000.0,4.5,3057.0,3.0,1.0,1.0,1920.0,Moreland,Northern Metropolitan,-37.7729,144.9724,213.0
6796,Brunswick East,3,h,998000.0,4.5,3057.0,3.0,1.0,2.0,2000.0,Moreland,Northern Metropolitan,-37.7723,144.9761,104.0
6797,Brunswick East,3,t,1010000.0,4.5,3057.0,3.0,2.0,1.0,2014.0,Moreland,Northern Metropolitan,-37.774,144.9731,0.0
6798,Brunswick East,3,h,910000.0,4.5,3057.0,2.0,1.0,1.0,1900.0,Moreland,Northern Metropolitan,-37.7759,144.976,231.0
6799,Brunswick East,3,h,1050000.0,4.5,3057.0,3.0,1.0,1.0,1900.0,Moreland,Northern Metropolitan,-37.7729,144.9722,279.0
6800,Brunswick East,2,u,445000.0,4.5,3057.0,2.0,1.0,1.0,,Moreland,Northern Metropolitan,-37.7685,144.9724,0.0
6801,Brunswick East,2,h,970000.0,4.5,3057.0,1.0,1.0,1.0,,Moreland,Northern Metropolitan,-37.7689,144.9788,213.0
6802,Brunswick East,3,h,1600000.0,4.5,3057.0,3.0,1.0,2.0,1920.0,Moreland,Northern Metropolitan,-37.7673,144.9782,812.0
6803,Brunswick East,3,h,1325000.0,4.5,3057.0,3.0,2.0,2.0,1940.0,Moreland,Northern Metropolitan,-37.7684,144.9739,190.0
6804,Brunswick East,2,u,480000.0,4.5,3057.0,2.0,2.0,1.0,,Moreland,Northern Metropolitan,-37.7679,144.9725,0.0
6805,Brunswick East,2,u,400000.0,4.5,3057.0,2.0,1.0,1.0,,Moreland,Northern Metropolitan,-37.765,144.9731,0.0
6806,Brunswick East,3,u,570000.0,4.5,3057.0,2.0,1.0,1.0,,Moreland,Northern Metropolitan,-37.7603,144.9795,0.0
6807,Brunswick East,2,t,771000.0,4.5,3057.0,2.0,2.0,2.0,,Moreland,Northern Metropolitan,-37.7736,144.9725,0.0
6808,Brunswick East,3,h,1335000.0,4.5,3057.0,3.0,1.0,2.0,1930.0,Moreland,Northern Metropolitan,-37.7713,144.9744,308.0
6809,Brunswick East,2,u,420000.0,4.5,3057.0,2.0,1.0,1.0,,Moreland,Northern Metropolitan,-37.7732,144.9716,0.0
6810,Brunswick East,3,t,805000.0,4.5,3057.0,2.0,1.0,1.0,2003.0,Moreland,Northern Metropolitan,-37.7789,144.9739,0.0
6811,Brunswick East,3,t,892000.0,4.5,3057.0,3.0,2.0,1.0,1995.0,Moreland,Northern Metropolitan,-37.7655,144.9816,0.0
6812,Burnley,2,h,1005000.0,3.5,3121.0,2.0,1.0,0.0,,Yarra,Northern Metropolitan,-37.8301,145.0103,0.0
6813,Burnley,2,h,1231010.0,3.5,3121.0,2.0,1.0,2.0,1910.0,Yarra,Northern Metropolitan,-37.8285,145.0125,225.0
6814,Burnley,2,h,881000.0,3.5,3121.0,2.0,1.0,1.0,1900.0,Yarra,Northern Metropolitan,-37.8283,145.012,172.0
6815,Burnley,2,h,1202500.0,3.5,3121.0,2.0,1.0,1.0,1900.0,Yarra,Northern Metropolitan,-37.8287,145.0089,149.0
6816,Burnley,3,h,1435000.0,3.5,3121.0,3.0,1.0,0.0,1890.0,Yarra,Northern Metropolitan,-37.8289,145.0089,182.0
6817,Campbellfield,3,h,368000.0,14.5,3061.0,3.0,1.0,2.0,,Hume,Northern Metropolitan,-37.6783,144.9672,600.0
6818,Campbellfield,3,h,455000.0,14.5,3061.0,3.0,1.0,1.0,,Hume,Northern Metropolitan,-37.6804,144.9664,766.0
6819,Carlton,3,u,735000.0,1.8,3053.0,3.0,1.0,2.0,,Melbourne,Northern Metropolitan,-37.8042,144.9691,3455.0
6820,Carlton,2,h,1460000.0,1.8,3053.0,2.0,1.0,0.0,,Melbourne,Northern Metropolitan,-37.7992,144.9738,99.0
6821,Carlton,3,u,860000.0,1.8,3053.0,2.0,2.0,1.0,1994.0,Melbourne,Northern Metropolitan,-37.8052,144.9604,0.0
6822,Carlton,3,h,1662000.0,1.8,3053.0,3.0,1.0,0.0,,Melbourne,Northern Metropolitan,-37.8009,144.9729,118.0
6823,Carlton,3,h,1590000.0,1.8,3053.0,2.0,2.0,2.0,1900.0,Melbourne,Northern Metropolitan,-37.7983,144.9655,100.0
6824,Carlton,2,u,610250.0,1.8,3053.0,2.0,1.0,1.0,1994.0,Melbourne,Northern Metropolitan,-37.8009,144.9662,0.0
6825,Carlton,2,h,720000.0,1.8,3053.0,2.0,1.0,1.0,1890.0,Melbourne,Northern Metropolitan,-37.793,144.9728,117.0
6826,Carlton,2,h,840000.0,1.8,3053.0,2.0,1.0,0.0,1900.0,Melbourne,Northern Metropolitan,-37.8049,144.9644,66.0
6827,Carlton,2,u,795000.0,1.8,3053.0,2.0,2.0,1.0,,Melbourne,Northern Metropolitan,-37.8009,144.9642,0.0
6828,Carlton,2,u,705000.0,1.8,3053.0,2.0,1.0,1.0,2000.0,Melbourne,Northern Metropolitan,-37.7969,144.9669,0.0
6829,Carlton,1,u,435000.0,1.8,3053.0,1.0,1.0,1.0,,Melbourne,Northern Metropolitan,-37.7982,144.9651,0.0
6830,Carlton,4,h,1630100.0,1.8,3053.0,4.0,2.0,0.0,1890.0,Melbourne,Northern Metropolitan,-37.801,144.9656,132.0
6831,Carlton,2,u,480000.0,1.8,3053.0,2.0,1.0,1.0,2012.0,Melbourne,Northern Metropolitan,-37.7939,144.9663,0.0
6832,Carlton,4,h,1600000.0,1.8,3053.0,4.0,2.0,1.0,,Melbourne,Northern Metropolitan,-37.7988,144.97,635.0
6833,Carlton,2,u,500000.0,1.8,3053.0,2.0,2.0,1.0,2010.0,Melbourne,Northern Metropolitan,-37.7929,144.9705,0.0
6834,Carlton,3,h,920000.0,1.8,3053.0,3.0,1.0,0.0,,Melbourne,Northern Metropolitan,-37.7957,144.9725,121.0
6835,Carlton,3,h,1600000.0,1.8,3053.0,2.0,3.0,1.0,,Melbourne,Northern Metropolitan,-37.7945,144.9718,0.0
6836,Carlton,2,h,1010000.0,1.8,3053.0,2.0,1.0,0.0,1880.0,Melbourne,Northern Metropolitan,-37.7989,144.9713,101.0
6837,Carlton,3,u,875000.0,1.8,3053.0,3.0,1.0,1.0,,Melbourne,Northern Metropolitan,-37.8052,144.9604,0.0
6838,Carlton,2,h,1170000.0,1.8,3053.0,2.0,1.0,1.0,1890.0,Melbourne,Northern Metropolitan,-37.7984,144.9738,144.0
6839,Carlton,4,h,1260000.0,1.8,3053.0,4.0,1.0,2.0,,Melbourne,Northern Metropolitan,-37.7965,144.9679,151.0
6840,Carlton,2,u,600000.0,1.8,3053.0,2.0,2.0,1.0,2013.0,Melbourne,Northern Metropolitan,-37.7969,144.9742,0.0
6841,Carlton,1,u,310000.0,1.8,3053.0,1.0,1.0,1.0,,Melbourne,Northern Metropolitan,-37.7929,144.9705,0.0
6842,Carlton,3,h,1550000.0,1.8,3053.0,2.0,3.0,1.0,,Melbourne,Northern Metropolitan,-37.7945,144.9718,0.0
6843,Carlton,4,h,2033000.0,1.8,3053.0,2.0,2.0,2.0,,Melbourne,Northern Metropolitan,-37.7998,144.9665,123.0
6844,Carlton,3,u,1110000.0,1.8,3053.0,3.0,2.0,1.0,,Melbourne,Northern Metropolitan,-37.7946,144.9716,0.0
